Date,symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits,day_of_week,is_weekend,is_dividend,is_stock_split,daily_return_pct,MA_7_Close,MA_30_Close,MA_7_Volume,volatility_7d,target_volume_T_plus_1
2026-05-30,ASSA.JK,629.0625,629.0625,576.640625,610.0,0.0,0.0,0.0,5,1,0,0,0.0,622.2544642857143,696.5755208333334,5284214.285714285,0.011799955770090298,0.0
2026-05-31,ASSA.JK,629.0625,629.0625,576.640625,610.0,0.0,0.0,0.0,6,1,0,0,0.0,618.1696428571429,691.3333333333334,5284214.285714285,0.011799955770090298,0.0
2026-06-01,ASSA.JK,629.0625,629.0625,576.640625,610.0,0.0,0.0,0.0,0,0,0,0,0.0,614.0848214285714,686.0911458333334,3832228.5714285714,0.011799955770090298,15840200.0
2026-06-02,ASSA.JK,610.0,610.0,571.875,595.703125,15840200.0,0.0,0.0,1,0,0,0,-0.0234375,610.6808035714286,680.3723958333334,5415557.142857143,0.009752732138008865,18944900.0
2026-06-03,ASSA.JK,595.703125,605.234375,552.8125,571.875,18944900.0,0.0,0.0,2,0,0,0,-0.040000000000000036,603.8727678571429,674.3359375,8121971.428571428,0.0158031745633684,9079400.0
2026-06-04,ASSA.JK,576.640625,576.640625,533.75,562.34375,9079400.0,0.0,0.0,3,0,0,0,-0.01666666666666672,595.703125,668.2994791666666,9419028.57142857,0.015062059338968212,8793800.0
2026-06-05,ASSA.JK,557.578125,571.875,524.21875,524.21875,8793800.0,0.0,0.0,4,0,0,0,-0.06779661016949157,583.4486607142857,660.8333333333334,7522614.285714285,0.025490279170870125,0.0
2026-06-06,ASSA.JK,557.578125,571.875,524.21875,524.21875,0.0,0.0,0.0,5,1,0,0,0.0,571.1941964285714,652.7317708333334,7522614.285714285,0.025490279170870125,0.0
2026-06-07,ASSA.JK,557.578125,571.875,524.21875,524.21875,0.0,0.0,0.0,6,1,0,0,0.0,558.9397321428571,645.265625,7522614.285714285,0.025490279170870125,11160700.0
2026-06-08,ASSA.JK,490.859375,538.515625,481.328125,495.625,11160700.0,0.0,0.0,0,0,0,0,-0.054545454545454564,542.6004464285714,636.8463541666666,9117000.0,0.02627976381620283,9617200.0
2026-06-09,ASSA.JK,495.625,543.28125,495.625,538.515625,9617200.0,0.0,0.0,1,0,0,0,0.08653846153846145,534.4308035714286,629.8567708333334,8228000.0,0.051180618460506075,22278800.0
2026-06-10,ASSA.JK,538.515625,581.40625,528.984375,571.875,22278800.0,0.0,0.0,2,0,0,0,0.06194690265486735,534.4308035714286,623.9791666666666,8704271.42857143,0.056513802597059244,10106500.0
2026-06-11,ASSA.JK,571.875,586.171875,557.578125,567.109375,10106500.0,0.0,0.0,3,0,0,0,-0.008333333333333304,535.1116071428571,618.4192708333334,8851000.0,0.05615757877640062,13169500.0
2026-06-12,ASSA.JK,571.875,614.765625,571.875,605.234375,13169500.0,0.0,0.0,4,0,0,0,0.0672268907563025,546.6852678571429,614.6067708333334,9476100.0,0.05091424656512323,0.0
2026-06-13,ASSA.JK,571.875,614.765625,571.875,605.234375,0.0,0.0,0.0,5,1,0,0,0.0,558.2589285714286,610.7942708333334,9476100.0,0.05091424656512323,0.0
2026-06-14,ASSA.JK,571.875,614.765625,571.875,605.234375,0.0,0.0,0.0,6,1,0,0,0.0,569.8325892857143,606.9817708333334,9476100.0,0.05091424656512323,12215300.0
2026-06-15,ASSA.JK,624.296875,648.125,614.765625,629.0625,12215300.0,0.0,0.0,0,0,0,0,0.03937007874015741,588.8950892857143,603.9635416666666,9626757.142857144,0.03822599341179811,0.0
2026-06-16,ASSA.JK,624.296875,648.125,614.765625,629.0625,0.0,0.0,0.0,1,0,0,0,0.0,601.8303571428571,600.9453125,8252871.428571428,0.0324282472353681,7599700.0
2026-06-17,ASSA.JK,638.59375,648.125,619.53125,624.296875,7599700.0,0.0,0.0,2,0,0,0,-0.007575757575757569,609.3191964285714,599.1979166666666,6155857.142857143,0.028929211671695695,2570200.0
2026-06-18,ASSA.JK,619.53125,624.296875,600.46875,619.53125,2570200.0,0.0,0.0,3,0,0,0,-0.007633587786259555,616.8080357142857,597.4505208333334,5079242.857142857,0.028844473803397164,1978800.0
2026-06-19,ASSA.JK,624.296875,629.0625,610.0,610.0,1978800.0,0.0,0.0,4,0,0,0,-0.01538461538461533,617.4888392857143,595.8619791666666,3480571.4285714286,0.017754578580571743,0.0
2026-06-20,ASSA.JK,624.296875,629.0625,610.0,610.0,0.0,0.0,0.0,5,1,0,0,0.0,618.1696428571429,595.5442708333334,3480571.4285714286,0.017754578580571747,0.0
2026-06-21,ASSA.JK,624.296875,629.0625,610.0,610.0,0.0,0.0,0.0,6,1,0,0,0.0,618.8504464285714,594.5911458333334,3480571.4285714286,0.017754578580571747,3978400.0
2026-06-22,ASSA.JK,619.53125,624.296875,595.703125,610.0,3978400.0,0.0,0.0,0,0,0,0,0.0,616.1272321428571,593.6380208333334,2303871.4285714286,0.006036517162281331,2625100.0
2026-06-23,ASSA.JK,610.0,619.53125,600.46875,614.765625,2625100.0,0.0,0.0,1,0,0,0,0.0078125,614.0848214285714,592.84375,2678885.714285714,0.007519343675588671,6037200.0
2026-06-24,ASSA.JK,619.53125,624.296875,586.171875,590.9375,6037200.0,0.0,0.0,2,0,0,0,-0.03875968992248058,609.3191964285714,591.2552083333334,2455671.4285714286,0.015504134435844613,5149100.0
2026-06-25,ASSA.JK,600.46875,614.765625,586.171875,610.0,5149100.0,0.0,0.0,3,0,0,0,0.032258064516129004,607.9575892857143,590.9375,2824085.714285714,0.02164995033103381,3063800.0
2026-06-26,ASSA.JK,615.0,625.0,605.0,610.0,3063800.0,30.0,0.0,4,0,1,0,0.0,607.9575892857143,590.6197916666666,2979085.714285714,0.020831410421378753,0.0
2026-06-27,ASSA.JK,615.0,625.0,605.0,610.0,0.0,0.0,0.0,5,1,0,0,0.0,607.9575892857143,590.3020833333334,2979085.714285714,0.020831410421378753,0.0
2026-06-28,ASSA.JK,615.0,625.0,605.0,610.0,0.0,0.0,0.0,6,1,0,0,0.0,607.9575892857143,590.3020833333334,2979085.714285714,0.020831410421378753,1604100.0
2026-06-29,ASSA.JK,610.0,615.0,595.0,600.0,1604100.0,0.0,0.0,0,0,0,0,-0.016393442622950838,606.5290178571429,589.96875,2639900.0,0.021756909678093708,13028700.0
2026-06-30,ASSA.JK,600.0,600.0,565.0,580.0,13028700.0,0.0,0.0,1,0,0,0,-0.033333333333333326,601.5625,588.96875,4126128.5714285714,0.024052340451259938,3569300.0
2026-07-01,ASSA.JK,585.0,595.0,580.0,585.0,3569300.0,0.0,0.0,2,0,0,0,0.008620689655172376,600.7142857142857,588.1354166666666,3773571.4285714286,0.02034523351847694,1541100.0
2026-07-02,ASSA.JK,590.0,595.0,580.0,580.0,1541100.0,0.0,0.0,3,0,0,0,-0.008547008547008517,596.4285714285714,587.6119791666666,3258142.8571428573,0.013994162212831226,1939700.0
2026-07-03,ASSA.JK,595.0,600.0,580.0,590.0,1939700.0,0.0,0.0,4,0,0,0,0.01724137931034475,593.5714285714286,588.2161458333334,3097557.1428571427,0.016705361871763857,0.0
2026-07-04,ASSA.JK,595.0,600.0,580.0,590.0,0.0,0.0,0.0,5,1,0,0,0.0,590.7142857142857,589.1380208333334,3097557.1428571427,0.016705361871763857,0.0
2026-07-05,ASSA.JK,595.0,600.0,580.0,590.0,0.0,0.0,0.0,6,1,0,0,0.0,587.8571428571429,591.3307291666666,3097557.1428571427,0.016705361871763857,913400.0
2026-07-06,ASSA.JK,595.0,605.0,590.0,605.0,913400.0,0.0,0.0,0,0,0,0,0.025423728813559254,588.5714285714286,594.0234375,2998885.714285714,0.019102671668611848,3973100.0
2026-07-07,ASSA.JK,605.0,605.0,590.0,595.0,3973100.0,0.0,0.0,1,0,0,0,-0.016528925619834656,590.7142857142857,596.3828125,1705228.5714285714,0.014526226095488528,5678000.0
2026-07-08,ASSA.JK,595.0,595.0,570.0,570.0,5678000.0,0.0,0.0,2,0,0,0,-0.04201680672268904,588.5714285714286,598.8619791666666,2006471.4285714286,0.022248804290809467,17760400.0
2026-07-09,ASSA.JK,570.0,590.0,560.0,580.0,17760400.0,0.0,0.0,3,0,0,0,0.01754385964912286,588.5714285714286,600.2447916666666,4323514.285714285,0.023415238609567228,2467600.0
2026-07-10,ASSA.JK,580.0,590.0,570.0,585.0,2467600.0,0.0,0.0,4,0,0,0,0.008620689655172376,587.8571428571429,600.6822916666666,4398928.571428572,0.022583812604684273,0.0
2026-07-11,ASSA.JK,580.0,590.0,570.0,585.0,0.0,0.0,0.0,5,1,0,0,0.0,587.1428571428571,601.2786458333334,4398928.571428572,0.022583812604684273,0.0
2026-07-12,ASSA.JK,580.0,590.0,570.0,585.0,0.0,0.0,0.0,6,1,0,0,0.0,586.4285714285714,600.6041666666666,4398928.571428572,0.022583812604684273,5689600.0
2026-07-13,ASSA.JK,585.0,610.0,575.0,605.0,5689600.0,0.0,0.0,0,0,0,0,0.03418803418803429,586.4285714285714,600.5963541666666,5081242.857142857,0.024457705074891284,5370800.0
2026-07-14,ASSA.JK,605.0,625.0,605.0,615.0,5370800.0,0.0,0.0,1,0,0,0,0.016528925619834656,589.2857142857143,600.921875,5280914.285714285,0.0238603324003141,2803800.0
2026-07-15,ASSA.JK,620.0,630.0,610.0,625.0,2803800.0,0.0,0.0,2,0,0,0,0.016260162601626105,597.1428571428571,600.7864583333334,4870314.285714285,0.011896669964571985,4718300.0
2026-07-16,ASSA.JK,630.0,630.0,615.0,625.0,4718300.0,0.0,0.0,3,0,0,0,0.0,603.5714285714286,600.6510416666666,3007157.1428571427,0.012677430736481242,3922300.0
2026-07-17,ASSA.JK,625.0,635.0,615.0,635.0,3922300.0,0.0,0.0,4,0,0,0,0.016000000000000014,610.7142857142857,601.0078125,3214971.4285714286,0.012772493527271993,0.0
2026-07-18,ASSA.JK,625.0,635.0,615.0,635.0,0.0,0.0,0.0,5,1,0,0,0.0,617.8571428571429,601.5234375,3214971.4285714286,0.012772493527271993,0.0
2026-07-19,ASSA.JK,625.0,635.0,615.0,635.0,0.0,0.0,0.0,6,1,0,0,0.0,625.0,602.3567708333334,3214971.4285714286,0.012772493527271993,5471000.0
2026-07-20,ASSA.JK,635.0,650.0,625.0,635.0,5471000.0,0.0,0.0,0,0,0,0,0.0,629.2857142857143,603.1901041666666,3183742.8571428573,0.008694295831668765,6814400.0
2026-07-21,ASSA.JK,635.0,640.0,615.0,615.0,6814400.0,0.0,0.0,1,0,0,0,-0.03149606299212604,629.2857142857143,603.3567708333334,3389971.4285714286,0.015876142819482873,4147000.0
2026-07-22,ASSA.JK,615.0,630.0,610.0,615.0,4147000.0,0.0,0.0,2,0,0,0,0.0,627.8571428571429,603.5234375,3581857.1428571427,0.01422262275706593,6496800.0
2026-07-23,ASSA.JK,615.0,630.0,615.0,625.0,6496800.0,0.0,0.0,3,0,0,0,0.016260162601626105,627.8571428571429,603.8645833333334,3835928.5714285714,0.015876142819482873,5468000.0
2026-07-24,ASSA.JK,625.0,625.0,600.0,610.0,5468000.0,0.0,0.0,4,0,0,0,-0.02400000000000002,624.2857142857143,604.5,4056742.8571428573,0.01639345704512421,0.0
2026-07-25,ASSA.JK,625.0,625.0,600.0,610.0,0.0,0.0,0.0,5,1,0,0,0.0,620.7142857142857,604.5,4056742.8571428573,0.01639345704512421,0.0
2026-07-26,ASSA.JK,625.0,625.0,600.0,610.0,0.0,0.0,0.0,6,1,0,0,0.0,617.1428571428571,604.5,4056742.8571428573,0.01639345704512421,4842400.0
2026-07-27,ASSA.JK,605.0,610.0,590.0,590.0,4842400.0,0.0,0.0,0,0,0,0,-0.032786885245901676,610.7142857142857,603.8333333333334,3966942.8571428573,0.019001466961486618,1534300.0
2026-07-28,ASSA.JK,585.0,600.0,585.0,590.0,1534300.0,0.0,0.0,1,0,0,0,0.0,607.1428571428571,603.1666666666666,3212642.8571428573,0.01673689528259906,8935700.0
2026-07-29,ASSA.JK,590.0,610.0,565.0,585.0,8935700.0,0.0,0.0,2,0,0,0,-0.008474576271186418,602.8571428571429,602.6666666666666,3896742.8571428573,0.016553816226064666,7072700.0
2026-07-30,ASSA.JK,590.0,615.0,585.0,595.0,7072700.0,0.0,0.0,3,0,0,0,0.017094017094017033,598.5714285714286,603.1666666666666,3979014.285714286,0.016750922682726717,5774200.0
2026-07-31,ASSA.JK,605.0,625.0,600.0,610.0,5774200.0,0.0,0.0,4,0,0,0,0.025210084033613356,598.5714285714286,604.0,4022757.1428571427,0.018593891222988615,0.0
2026-08-01,ASSA.JK,605.0,625.0,600.0,610.0,0.0,0.0,0.0,5,1,0,0,0.0,598.5714285714286,605.0,4022757.1428571427,0.018593891222988615,0.0
2026-08-02,ASSA.JK,605.0,625.0,600.0,610.0,0.0,0.0,0.0,6,1,0,0,0.0,598.5714285714286,605.6666666666666,4022757.1428571427,0.018593891222988615,7587900.0
2026-08-03,ASSA.JK,610.0,610.0,595.0,600.0,7587900.0,0.0,0.0,0,0,0,0,-0.016393442622950838,600.0,606.0,4414971.428571428,0.014288026260899709,13574100.0
2026-08-04,ASSA.JK,605.0,645.0,600.0,625.0,13574100.0,0.0,0.0,1,0,0,0,0.04166666666666674,605.0,607.1666666666666,6134942.857142857,0.020434484730256896,13746800.0
2026-08-05,ASSA.JK,630.0,655.0,630.0,645.0,13746800.0,0.0,0.0,2,0,0,0,0.03200000000000003,613.5714285714286,608.5,6822242.857142857,0.020575427507257122,9908200.0
2026-08-06,ASSA.JK,645.0,670.0,630.0,635.0,9908200.0,0.0,0.0,3,0,0,0,-0.015503875968992276,619.2857142857143,609.8333333333334,7227314.285714285,0.023323387878118374,3294200.0
2026-08-07,ASSA.JK,635.0,645.0,630.0,635.0,3294200.0,0.0,0.0,4,0,0,0,0.0,622.8571428571429,612.0,6873028.571428572,0.022435041286879596,0.0
2026-08-08,ASSA.JK,635.0,645.0,630.0,635.0,0.0,0.0,0.0,5,1,0,0,0.0,626.4285714285714,613.8333333333334,6873028.571428572,0.022435041286879596,0.0
2026-08-09,ASSA.JK,635.0,645.0,630.0,635.0,0.0,0.0,0.0,6,1,0,0,0.0,630.0,615.5,6873028.571428572,0.022435041286879596,3602300.0
2026-08-10,ASSA.JK,635.0,645.0,630.0,630.0,3602300.0,0.0,0.0,0,0,0,0,-0.007874015748031482,634.2857142857143,617.0,6303657.142857143,0.02121792197887993,4150400.0
2026-08-11,ASSA.JK,630.0,640.0,615.0,625.0,4150400.0,0.0,0.0,1,0,0,0,-0.007936507936507908,634.2857142857143,618.3333333333334,4957414.285714285,0.015216719437281766,2522300.0
2026-08-12,ASSA.JK,630.0,635.0,620.0,625.0,2522300.0,0.0,0.0,2,0,0,0,0.0,631.4285714285714,619.0,3353914.285714286,0.006127450997176987,4471100.0
2026-08-13,ASSA.JK,625.0,630.0,610.0,615.0,4471100.0,0.0,0.0,3,0,0,0,-0.016000000000000014,628.5714285714286,619.0,2577185.714285714,0.006277337467318093,3704700.0
2026-08-14,ASSA.JK,620.0,635.0,615.0,630.0,3704700.0,0.0,0.0,4,0,0,0,0.024390243902439046,627.8571428571429,619.1666666666666,2635828.5714285714,0.012701748480017427,0.0
2026-08-15,ASSA.JK,620.0,635.0,615.0,630.0,0.0,0.0,0.0,5,1,0,0,0.0,627.1428571428571,619.3333333333334,2635828.5714285714,0.012701748480017427,0.0
2026-08-16,ASSA.JK,620.0,635.0,615.0,630.0,0.0,0.0,0.0,6,1,0,0,0.0,626.4285714285714,619.1666666666666,2635828.5714285714,0.012701748480017427,0.0
2026-08-17,ASSA.JK,620.0,635.0,615.0,630.0,0.0,0.0,0.0,0,0,0,0,0.0,626.4285714285714,619.0,2121214.285714286,0.012341277249829207,14732600.0
2026-08-18,ASSA.JK,630.0,665.0,630.0,645.0,14732600.0,0.0,0.0,1,0,0,0,0.023809523809523725,629.2857142857143,619.3333333333334,3632957.1428571427,0.014546818430496489,5415800.0
2026-08-19,ASSA.JK,645.0,660.0,640.0,645.0,5415800.0,0.0,0.0,2,0,0,0,0.0,632.1428571428571,619.6666666666666,4046314.285714286,0.014546818430496489,7908300.0
2026-08-20,ASSA.JK,645.0,655.0,640.0,645.0,7908300.0,0.0,0.0,3,0,0,0,0.0,636.4285714285714,620.6666666666666,4537342.857142857,0.011760734047497022,20483800.0
2026-08-21,ASSA.JK,655.0,685.0,635.0,640.0,20483800.0,0.0,0.0,4,0,0,0,-0.007751937984496138,637.8571428571429,621.5,6934357.142857143,0.009917583835138785,0.0
2026-08-22,ASSA.JK,655.0,685.0,635.0,640.0,0.0,0.0,0.0,5,1,0,0,0.0,639.2857142857143,622.0,6934357.142857143,0.009917583835138785,0.0
2026-08-23,ASSA.JK,655.0,685.0,635.0,640.0,0.0,0.0,0.0,6,1,0,0,0.0,640.7142857142857,623.0,6934357.142857143,0.009917583835138785,11708500.0
2026-08-24,ASSA.JK,635.0,640.0,615.0,625.0,11708500.0,0.0,0.0,0,0,0,0,-0.0234375,640.0,623.5,8607000.0,0.013955416661625756,0.0
2026-08-25,ASSA.JK,635.0,640.0,615.0,625.0,0.0,0.0,0.0,1,0,0,0,0.0,637.1428571428571,624.0,6502342.857142857,0.008854756052634105,13941400.0
2026-08-26,ASSA.JK,625.0,645.0,610.0,610.0,13941400.0,0.0,0.0,2,0,0,0,-0.02400000000000002,632.1428571428571,624.6666666666666,7720285.714285715,0.011182457111703745,4668000.0
2026-08-27,ASSA.JK,610.0,630.0,610.0,625.0,4668000.0,0.0,0.0,3,0,0,0,0.024590163934426146,629.2857142857143,625.8333333333334,7257385.714285715,0.016614881600556065,15066200.0
2026-08-28,ASSA.JK,630.0,650.0,625.0,635.0,15066200.0,0.0,0.0,4,0,0,0,0.016000000000000014,628.5714285714286,627.5,6483442.857142857,0.018162665768790203,0.0
2026-08-29,ASSA.JK,630.0,650.0,625.0,635.0,0.0,0.0,0.0,5,1,0,0,0.0,627.8571428571429,628.8333333333334,6483442.857142857,0.018162665768790203,0.0
2026-08-30,ASSA.JK,630.0,650.0,625.0,635.0,0.0,0.0,0.0,6,1,0,0,0.0,627.1428571428571,629.6666666666666,6483442.857142857,0.018162665768790203,6506000.0
2026-08-31,ASSA.JK,650.0,650.0,630.0,635.0,6506000.0,0.0,0.0,0,0,0,0,0.0,628.5714285714286,630.5,5740228.571428572,0.015260827223477285,9680700.0
2026-09-01,ASSA.JK,635.0,650.0,630.0,645.0,9680700.0,0.0,0.0,1,0,0,0,0.015748031496062964,631.4285714285714,631.6666666666666,7123185.714285715,0.01599626275144725,14174300.0
2026-09-02,ASSA.JK,650.0,650.0,625.0,635.0,14174300.0,0.0,0.0,2,0,0,0,-0.015503875968992276,635.0,632.8333333333334,7156457.142857143,0.013606621421039319,21849700.0
2026-09-03,ASSA.JK,640.0,645.0,630.0,640.0,21849700.0,0.0,0.0,3,0,0,0,0.007874015748031482,637.1428571428571,633.3333333333334,9610985.714285715,0.010979319677929247,23131900.0
2026-09-04,ASSA.JK,640.0,665.0,640.0,640.0,23131900.0,0.0,0.0,4,0,0,0,0.0,637.8571428571429,633.1666666666666,10763228.57142857,0.009495225398651405,0.0
2026-09-05,ASSA.JK,640.0,665.0,640.0,640.0,0.0,0.0,0.0,5,1,0,0,0.0,638.5714285714286,633.3333333333334,10763228.57142857,0.009495225398651405,0.0
2026-09-06,ASSA.JK,640.0,665.0,640.0,640.0,0.0,0.0,0.0,6,1,0,0,0.0,639.2857142857143,633.5,10763228.57142857,0.009495225398651405,18313900.0
2026-09-07,ASSA.JK,650.0,665.0,640.0,655.0,18313900.0,0.0,0.0,0,0,0,0,0.0234375,642.1428571428571,634.1666666666666,12450071.42857143,0.012632205614231912,11227000.0
2026-09-08,ASSA.JK,655.0,665.0,650.0,650.0,11227000.0,0.0,0.0,1,0,0,0,-0.007633587786259555,642.8571428571429,634.6666666666666,12670971.42857143,0.012250260846239527,18406200.0
2026-09-09,ASSA.JK,655.0,655.0,630.0,635.0,18406200.0,0.0,0.0,2,0,0,0,-0.023076923076923106,642.8571428571429,634.8333333333334,13275528.57142857,0.01415439254823607,34190900.0
2026-09-10,ASSA.JK,630.0,635.0,610.0,615.0,34190900.0,0.0,0.0,3,0,0,0,-0.03149606299212604,639.2857142857143,634.5,15038557.142857144,0.01787649423158594,15178000.0
2026-09-11,ASSA.JK,605.0,615.0,600.0,610.0,15178000.0,0.0,0.0,4,0,0,0,-0.008130081300813052,635.0,634.0,13902285.714285715,0.01772011086405586,0.0
2026-09-12,ASSA.JK,605.0,615.0,600.0,610.0,0.0,0.0,0.0,5,1,0,0,0.0,630.7142857142857,633.8333333333334,13902285.714285715,0.01772011086405586,0.0
2026-09-13,ASSA.JK,605.0,615.0,600.0,610.0,0.0,0.0,0.0,6,1,0,0,0.0,626.4285714285714,633.1666666666666,13902285.714285715,0.01772011086405586,16845100.0
2026-09-14,ASSA.JK,605.0,610.0,590.0,605.0,16845100.0,0.0,0.0,0,0,0,0,-0.008196721311475419,619.2857142857143,632.3333333333334,13692457.142857144,0.011797120504656955,6669300.0
2026-09-15,ASSA.JK,605.0,610.0,595.0,595.0,6669300.0,0.0,0.0,1,0,0,0,-0.016528925619834656,611.4285714285714,631.1666666666666,13041357.142857144,0.011825591060525222,9036900.0
2026-09-16,ASSA.JK,600.0,610.0,595.0,600.0,9036900.0,0.0,0.0,2,0,0,0,0.008403361344537785,606.4285714285714,630.1666666666666,11702885.714285715,0.013050753824026193,6841100.0
2026-09-17,ASSA.JK,605.0,615.0,590.0,605.0,6841100.0,0.0,0.0,3,0,0,0,0.008333333333333304,605.0,628.8333333333334,7795771.428571428,0.009214419538508533,7532300.0
2021-09-20,BIRD.JK,903.4084238688152,933.0283721923828,873.7884755452474,888.5984497070312,2924900.0,0.0,0.0,0,0,0,0,,888.5984497070312,888.5984497070312,2924900.0,,1740900.0
2021-09-21,BIRD.JK,888.5984665890958,888.5984665890958,847.871036870429,870.0859985351562,1740900.0,0.0,0.0,1,0,0,0,-0.02083331473060579,879.3422241210938,879.3422241210938,2332900.0,,1058000.0
2021-09-22,BIRD.JK,877.4909690856933,888.5984497070312,855.2760078430176,888.5984497070312,1058000.0,0.0,0.0,2,0,0,0,0.021276576341926923,882.4276326497396,882.4276326497396,1907933.3333333333,0.02977618953241474,743900.0
2021-09-23,BIRD.JK,884.8959561665853,888.5984497070312,870.0859820048014,888.5984497070312,743900.0,0.0,0.0,3,0,0,0,0.0,883.9703369140625,883.9703369140625,1616925.0,0.02105533435830016,2339600.0
2021-09-24,BIRD.JK,892.3009432474772,892.3009432474772,866.3834884643554,888.5984497070312,2339600.0,0.0,0.0,4,0,0,0,0.0,884.8959594726563,884.8959594726563,1761460.0,0.017191767247574277,0.0
2021-09-25,BIRD.JK,892.3009432474772,892.3009432474772,866.3834884643554,888.5984497070312,0.0,0.0,0.0,5,1,0,0,0.0,885.5130411783854,885.5130411783854,1467883.3333333333,0.014888589652206033,0.0
2021-09-26,BIRD.JK,892.3009432474772,892.3009432474772,866.3834884643554,888.5984497070312,0.0,0.0,0.0,6,1,0,0,0.0,885.9538138253348,885.9538138253348,1258185.7142857143,0.01331680860183081,737200.0
2021-09-27,BIRD.JK,888.5984497070312,888.5984497070312,881.1934626261393,888.5984497070312,737200.0,0.0,0.0,0,0,0,0,0.0,885.9538138253348,886.2843933105469,945657.1428571428,0.012156559510572856,1167000.0
2021-09-28,BIRD.JK,884.895924560547,925.6233520507812,873.7884443359376,925.6233520507812,1167000.0,0.0,0.0,1,0,0,0,0.04166662946121158,893.8877214704241,890.6553887261284,863671.4285714285,0.01644598505328884,1240700.0
2021-09-29,BIRD.JK,918.218365234375,929.3258454589844,896.0034047851562,925.6233520507812,1240700.0,0.0,0.0,2,0,0,0,0.0,899.1769932338169,894.1521850585938,889771.4285714285,0.015748505646377572,382300.0
2021-09-30,BIRD.JK,925.6233493326164,925.6233493326164,907.110882345964,914.515869140625,382300.0,0.0,0.0,3,0,0,0,-0.012000002901338735,902.8794817243304,896.0034290660511,838114.2857142857,0.017099601659651208,2112400.0
2021-10-01,BIRD.JK,910.8133784179688,925.6233520507812,884.895924560547,925.6233520507812,2112400.0,0.0,0.0,4,0,0,0,0.012145751960098927,908.1687534877232,898.4717559814453,805657.1428571428,0.017213724175277667,0.0
2021-10-02,BIRD.JK,910.8133784179688,925.6233520507812,884.895924560547,925.6233520507812,0.0,0.0,0.0,5,1,0,0,0.0,913.458025251116,900.5603402944712,805657.1428571428,0.017213724175277667,0.0
2021-10-03,BIRD.JK,910.8133784179688,925.6233520507812,884.895924560547,925.6233520507812,0.0,0.0,0.0,6,1,0,0,0.0,918.747297014509,902.3505554199219,805657.1428571428,0.017213724175277667,2430500.0
2021-10-04,BIRD.JK,925.6234322824786,947.838394657258,910.8134573659588,918.2184448242188,2430500.0,0.0,0.0,0,0,0,0,-0.007999914014870546,922.9787248883929,903.4084147135417,1047557.1428571428,0.017927166941194072,1384200.0
2021-10-05,BIRD.JK,918.2183440794428,933.0283173710468,892.3008908191359,921.9208374023438,1384200.0,0.0,0.0,1,0,0,0,0.004032147904449612,922.4497942243304,904.5654411315918,1078585.7142857143,0.007849515597120302,1732100.0
2021-10-06,BIRD.JK,921.9208586425782,940.4333256835938,914.515871826172,925.6233520507812,1732100.0,0.0,0.0,2,0,0,0,0.004016087388663436,922.4497942243304,905.8041417738971,1148785.7142857143,0.008040520077702592,3256800.0
2021-10-07,BIRD.JK,925.6234373100071,951.5408935546874,921.9209435607672,951.5408935546876,3256800.0,0.0,0.0,3,0,0,0,0.02800009468914566,927.7390834263393,908.3450724283854,1559428.5714285714,0.011526162383003144,6032500.0
2021-10-08,BIRD.JK,955.2433283879208,981.1607830341046,947.838341346154,962.6483154296876,6032500.0,0.0,0.0,4,0,0,0,0.011673089354579114,933.0283639090402,911.2031378495066,2119442.8571428573,0.011483701525888486,0.0
2021-10-09,BIRD.JK,955.2433283879208,981.1607830341046,947.838341346154,962.6483154296876,0.0,0.0,0.0,5,1,0,0,0.0,938.317644391741,913.7753967285156,2119442.8571428573,0.011483701525888488,0.0
2021-10-10,BIRD.JK,955.2433283879208,981.1607830341046,947.838341346154,962.6483154296876,0.0,0.0,0.0,6,1,0,0,0.0,943.6069248744419,916.1026785714286,2119442.8571428573,0.011483701525888488,7196800.0
2021-10-11,BIRD.JK,970.053201141942,1014.4831187514966,962.648214873683,966.3507080078124,7196800.0,0.0,0.0,0,0,0,0,0.0038460489867186975,950.4829624720982,918.386679909446,2800342.8571428573,0.009895784704540117,5512700.0
2021-10-12,BIRD.JK,966.3508321588688,1014.4832490863222,962.6483385490648,977.4583129882812,5512700.0,0.0,0.0,1,0,0,0,0.011494382824396965,958.4168875558036,920.9550117824389,3390128.5714285714,0.009878610333875939,4135500.0
2021-10-13,BIRD.JK,977.4583129882812,1007.078261866714,951.5408577196524,977.4583129882812,4135500.0,0.0,0.0,2,0,0,0,0.0,965.8218819754464,923.309315999349,3733471.4285714286,0.0102860941724137,4049300.0
2021-10-14,BIRD.JK,981.1608276367186,995.9708023934992,966.350852879938,981.1608276367188,4049300.0,0.0,0.0,3,0,0,0,0.0037879003116954024,970.0533011300223,925.6233764648438,3846685.714285714,0.005195986012998747,1882300.0
2021-10-15,BIRD.JK,981.1607480852792,988.5657348632814,973.7557613072772,988.5657348632812,1882300.0,0.0,0.0,4,0,0,0,0.00754708812050553,973.7557896205357,928.0442364032452,3253800.0,0.004407676083473991,0.0
2021-10-16,BIRD.JK,981.1607480852792,988.5657348632814,973.7557613072772,988.5657348632812,0.0,0.0,0.0,5,1,0,0,0.0,977.4582781110491,930.2857733832466,3253800.0,0.004407676083473991,0.0
